DeviceID,BrandID,ModelID,DisplayID,CameraID,ConnectivityID,OSID,PhysicalSpecID,Released Year,Released Year
11061,22,11163,2342,11084,115,187,6159,2018,2018-04-24
11062,38,11164,2308,10932,180,194,5884,2018,2018-06-26
11063,38,11165,2308,10932,180,194,5883,2018,2018-06-26
11064,38,11166,2308,10932,180,194,6032,2018,2018-06-26
11065,21,11167,2134,11024,115,207,6160,2018,2018-05-31
11066,21,11168,2134,11024,115,207,6160,2018,2018-05-31
11067,22,11169,1771,11038,212,194,6161,2018,2018-07-01
11068,22,11170,1771,11038,212,194,6161,2018,2018-07-01
11069,22,11171,2193,10932,212,194,6162,2018,2018-06-07
11070,22,11172,2193,10932,212,361,5455,2018,2018-05-09
11071,22,11173,2193,10932,212,361,6162,2018,2018-05-09
11072,22,11174,1771,10028,212,194,6163,2018,2018-07-01
11073,22,11175,1771,10028,212,194,6163,2018,2018-07-01
11074,22,11176,1771,10932,180,194,5885,2018,2018-06-12
11075,22,11177,1771,10932,212,194,6161,2018,2018-06-12
11076,38,11178,1771,10028,212,194,6164,2018,2018-06-12
11077,22,11179,1771,10028,212,194,6163,2018,2018-06-12
11078,233,11180,1663,10079,314,152,6165,2017,2017-06-08
11079,234,11181,1534,10209,389,362,6166,2018,2018-07-16
11080,156,11182,2375,11010,126,331,6167,2018,2018-07-16
11081,107,11183,2366,10425,342,152,6168,2018,2018-07-16
11082,225,11184,2376,11102,314,252,6169,2018,2018-05-01
11083,225,11185,2225,11103,249,252,6170,2018,2018-02-01
11084,107,11186,1933,11104,390,296,6171,2018,2018-07-16
11085,129,11187,1865,10887,126,72,4178,2018,2018-06-08
11086,5,11188,1696,10583,222,187,6172,2018,2018-07-13
11087,225,11189,1511,11105,249,152,6173,2017,2017-11-28
11088,225,11190,2377,11106,249,358,6174,2018,2018-02-01
11089,235,11191,2202,11107,183,324,6175,2018,2018-07-12
11090,21,11192,2370,10959,116,194,6144,2018,2018-07-19
11091,11,11193,2299,11079,126,331,6176,2018,2018-07-14
11092,11,11194,2299,11079,126,331,6079,2018,2018-07-14
11093,11,11195,2299,11079,126,331,6079,2018,2018-02-27
11094,107,11196,1962,10789,391,153,6177,2018,2018-07-09
11095,131,11197,1983,10773,314,154,6178,2018,2018-05-11
11096,131,11198,1883,10028,314,258,6179,2018,2018-04-11
11097,236,11199,2378,11108,307,211,6180,2018,2018-04-18
11098,131,11200,1883,10182,314,258,6181,2018,2018-01-22
11099,131,11201,1393,10263,314,251,6182,2018,2018-05-04
11100,236,11202,2378,11109,314,219,6183,2018,2018-01-19
11101,131,11203,2379,11108,314,324,6184,2018,2018-04-04
11102,237,11204,2091,11110,249,152,6185,2018,2018-02-10
11103,181,11205,2380,11111,381,359,6186,2017,2017-03-01
11104,181,11206,2381,11111,381,359,6187,2016,2016-10-01
11105,181,11207,2381,11111,381,359,6188,2016,2016-09-01
11106,228,11208,1784,10165,253,152,6189,2018,2018-04-01
11107,228,11209,2382,10795,258,296,6190,2018,2018-06-01
11108,228,11210,2194,10028,180,296,6191,2018,2018-07-01
11109,228,11211,1771,10028,180,296,6110,2018,2018-07-01
11110,11,11212,2299,11079,126,331,6079,2018,2018-02-27
11111,108,11213,2244,10993,193,194,6192,2018,2018-07-12
11112,13,11214,2205,10308,212,194,6013,2018,2018-07-14
11113,238,11215,2383,11112,392,363,6193,2013,2013-07-01
11114,104,11216,2106,10795,314,257,6194,2018,2018-07-01
11115,108,11217,1663,10309,180,291,5213,2018,2018-07-01
11116,42,11218,1723,10604,115,204,6195,2018,2018-07-11
11117,31,11219,1538,11056,154,207,5982,2018,2018-07-11
11118,104,11220,1786,10758,249,257,6196,2018,2018-07-01
11119,239,11221,2384,10040,381,364,6197,2016,2016-08-01
11120,239,11222,2384,10040,381,364,6197,2016,2016-08-01
11121,240,11223,2045,11113,317,365,6198,2018,2018-02-01
11122,26,11224,2210,10028,156,207,6199,2018,2018-06-01
11123,13,11225,2149,10926,116,194,5268,2018,2018-06-19
11124,108,11226,2184,10954,126,314,6200,2018,2018-06-08
11125,38,11227,1771,10028,212,194,6201,2018,2018-06-12
11126,234,11228,1534,10209,258,152,6202,2018,2018-04-01
11127,5,11229,2197,10435,180,282,6149,2018,2018-06-20
11128,5,11230,2196,10435,180,282,5465,2018,2018-07-09
11129,13,11231,2169,10308,212,194,5359,2018,2018-07-07
11130,13,11232,2169,10308,212,194,5359,2018,2018-07-07
11131,13,11233,2385,10445,156,193,6203,2018,2018-08-13
11132,13,11234,2385,10445,156,193,6203,2018,2018-07-08
11133,13,11235,2385,10445,156,193,6203,2018,2018-07-01
11134,5,11236,1501,10439,222,153,2576,2018,2018-07-06
11135,5,11237,1501,10439,222,153,2576,2018,2018-07-06
11136,238,11238,1663,11114,393,152,6204,2016,2016-11-03
11137,238,11239,1663,11114,394,292,6205,2016,2016-11-06
11138,238,11240,2386,10814,154,156,6206,2018,2017-11-01
11139,237,11241,1886,11110,249,152,6207,2018,2018-02-08
11140,237,11242,2387,10903,249,279,6208,2018,2018-02-05
11141,238,11243,2386,10814,154,156,6209,2018,2018-03-05
11142,38,11244,2308,10932,180,194,5883,2018,2018-06-26
11143,22,11245,1771,11038,212,194,5885,2018,2018-06-12
11144,142,11246,2346,10079,314,152,6210,2018,2018-01-03
11145,142,11247,1511,10079,314,152,6211,2017,2017-01-01
11146,142,11248,2311,11115,335,152,6212,2018,2018-04-01
11147,134,11249,2125,11116,180,194,6213,2018,2018-02-01
11148,134,11250,2206,10297,249,152,6214,2017,2017-08-01
11149,134,11251,2206,10297,249,152,6215,2017,2017-08-01
11150,108,11252,2135,10916,193,185,5483,2018,2018-07-01
11151,108,11253,1946,10027,193,194,5681,2018,2018-06-22
11152,134,11254,2388,11117,318,356,6216,2017,2017-11-10
11153,134,11255,2389,10760,253,152,6217,2017,2017-08-01
11154,50,11256,1771,10028,154,278,6218,2018,2018-06-04
11155,134,11257,2389,11118,253,152,6219,2017,2017-08-01
11156,134,11258,1723,11080,180,72,6220,2018,2018-06-01
11157,107,11259,2225,10782,249,279,6221,2017,2017-01-01
11158,107,11260,2225,10782,249,279,6222,2018,2018-01-01
11159,107,11261,2225,10782,249,279,6223,2017,2017-08-01
11160,26,11262,2194,11119,212,330,6224,2017,2018-07-03
11161,31,11263,2008,11037,193,345,6225,2018,2018-07-03
11162,107,11264,2225,10345,249,279,6226,2017,2017-08-01
11163,189,11265,2206,10209,314,366,6227,2016,2016-05-16
11164,189,11266,2117,10209,314,366,6228,2018,2018-05-08
11165,237,11267,2120,10903,258,156,6229,2018,2018-02-05
11166,50,11268,2290,11031,116,193,6230,2018,2018-06-04
11167,189,11269,2117,10843,314,366,6231,2018,2018-05-17
11168,189,11270,2390,10843,307,353,6232,2018,2018-05-26
11169,189,11271,1723,10843,314,353,6233,2018,2018-05-26
11170,237,11272,1983,10365,249,154,6234,2018,2018-06-09
11171,5,11273,1501,10445,212,153,6235,2018,2018-05-21
11172,5,11274,1501,10445,212,153,6236,2018,2018-05-21
11173,107,11275,2255,10962,219,350,5997,2018,2018-06-18
11174,107,11276,2082,10999,383,277,6237,2018,2018-02-24
11175,31,11277,1736,10297,212,193,4166,2018,2018-05-11
11176,23,11278,1511,11120,283,194,6238,2018,2018-05-23
11177,163,11279,2305,11121,154,250,6239,2018,2018-06-01
11178,163,11280,2305,11068,383,296,6240,2018,2018-06-05
11179,233,11281,2391,10760,307,152,6241,2018,2018-04-07
11180,233,11282,2392,10295,314,367,6242,2017,2017-03-01
11181,96,11283,1137,10028,180,356,6151,2018,2018-07-01
11182,5,11284,1501,10439,212,153,6243,2018,2018-07-03
11183,233,11285,2374,10028,314,152,6244,2017,2017-04-08
11184,5,11286,1501,10439,212,153,6245,2018,2018-05-21
11185,108,11287,2244,10993,193,194,5648,2018,2018-06-28
11186,22,11288,2342,11084,115,187,6246,2018,2018-05-09
11187,241,11289,2393,11122,249,279,6247,2017,2017-08-31
11188,241,11290,2376,10028,261,152,6248,2018,2018-03-20
11189,241,11291,2394,11123,180,156,6249,2018,2018-04-20
11190,241,11292,2395,10263,261,152,6250,2018,2018-06-07
11191,233,11293,1636,10028,314,367,6251,2017,2017-09-01
11192,38,11294,2396,11061,173,351,6252,2018,2018-06-25
11193,13,11295,2309,10308,212,193,6253,2018,2018-06-27
11194,139,11296,2305,10816,318,194,6254,2018,2018-06-08
11195,5,11297,1690,10576,222,187,3415,2018,2018-07-29
11196,107,11298,1616,10528,180,154,3187,2018,2018-06-06
11197,5,11299,1686,10576,222,187,3402,2018,2018-06-28
11198,173,11300,1883,10059,353,293,6255,2018,2018-05-08
11199,26,11301,2210,10028,156,207,6199,2018,2018-06-05
11200,26,11302,1888,10038,212,250,5593,2018,2018-06-29
11201,156,11303,2375,11010,126,331,5724,2018,2018-05-23
11202,38,11304,2396,11061,116,351,6256,2018,2018-06-29
11203,96,11305,2397,10332,370,194,6257,2018,2018-06-27
11204,38,11306,2308,10932,180,194,5884,2018,2018-06-26
11205,31,11307,2358,10192,154,187,6258,2018,2018-06-06
11206,31,11308,1538,11049,193,345,5937,2018,2018-06-06
11207,31,11309,1736,10710,212,193,4166,2018,2018-06-27
11208,38,11310,1771,10028,212,194,6164,2018,2018-06-12
11209,22,11311,1771,11038,180,194,6161,2018,2018-06-12
11210,31,11312,1736,10710,212,193,4166,2018,2018-05-11
11211,96,11313,2397,10332,370,194,6259,2018,2018-06-27
11212,31,11314,2049,10040,354,368,6260,2018,2018-05-31
11213,13,11315,2278,10928,212,194,6261,2018,2018-06-21
11214,13,11316,2278,10928,212,193,6261,2018,2018-04-27
11215,108,11317,2200,10954,126,314,5473,2018,2018-06-02
11216,5,11318,2197,10435,342,189,5465,2018,2018-06-25
11217,94,11319,2349,11076,115,194,6262,2018,2018-06-12
11218,94,11320,2349,11076,115,194,6262,2018,2018-06-12
11219,45,11321,2236,10209,212,282,5612,2018,2018-05-20
11220,139,11322,2398,10365,249,154,6263,2018,2018-05-06
11221,139,11323,2399,10365,249,152,6264,2017,2017-10-23
11222,26,11324,1827,10333,209,194,5548,2018,2018-06-22
11223,162,11325,1511,10528,252,152,6265,2018,2018-06-20
11224,108,11326,2135,10916,193,185,5483,2018,2018-06-20
11225,108,11327,2135,10917,193,185,5505,2018,2018-06-20
11226,242,11328,1886,10079,258,152,6266,2018,2018-07-01
11227,108,11329,1946,10027,193,194,5681,2018,2018-06-22
11228,49,11330,2400,10295,258,252,6267,2018,2017-09-19
11229,49,11331,2400,10295,258,252,6268,2018,2017-09-19
11230,108,11332,2244,10993,193,194,6192,2018,2018-06-21
11231,13,11333,2149,10926,116,194,5269,2018,2018-06-19
11232,7,11334,1979,10671,126,194,5690,2018,2018-06-06
11233,175,11335,2188,11094,116,278,6269,2018,2018-05-21
11234,188,11336,2093,10079,180,211,6270,2018,2018-06-11
11235,188,11337,2255,10209,180,211,6271,2018,2018-06-11
11236,7,11338,1979,10671,126,194,5689,2018,2018-06-06
11237,108,11339,1663,10029,212,232,6272,2018,2018-06-07
11238,5,11340,2233,11058,115,314,5976,2018,2018-07-08
11239,243,11341,2143,10079,252,156,6273,2018,2018-04-17
11240,243,11342,1511,10058,252,335,6274,2018,2018-05-07
11241,11,11343,2401,11124,330,369,6275,2018,2018-06-17
11242,129,11344,1865,10715,126,72,4178,2018,2018-06-08
11243,129,11345,1865,10715,126,72,6276,2018,2018-06-08
11244,147,11346,2307,10799,126,196,6277,2018,2018-04-09
11245,22,11347,2193,10932,212,194,6162,2018,2018-06-07
11246,22,11348,2193,10932,212,194,5455,2018,2018-06-07
11247,137,11349,2043,10831,126,158,4775,2018,2018-10-03
11248,42,11350,2402,10991,126,204,6278,2018,2018-06-22
11249,21,11351,2207,10967,116,196,6279,2018,2018-06-14
11250,108,11352,2135,11125,283,72,6280,2018,2018-06-08
11251,108,11353,2135,10917,193,185,5935,2018,2018-06-13
11252,94,11354,2349,11076,115,194,6281,2018,2018-06-12
11253,45,11355,1534,11067,115,189,6282,2018,2018-02-26
11254,94,11356,2349,11076,115,194,6075,2018,2018-06-12
11255,13,11357,2149,10926,116,194,5268,2018,2018-06-19
11256,137,11358,1900,11126,395,282,6283,2018,2018-06-14
11257,5,11359,1696,10583,212,187,6284,2018,2018-06-08
11258,108,11360,1886,10029,305,189,6014,2017,2018-06-17
11259,5,11361,2233,11058,115,314,5977,2018,2018-06-14
11260,45,11362,2183,10953,116,193,5430,2018,2018-07-23
11261,5,11363,2197,10435,180,189,5465,2018,2018-06-08
11262,21,11364,2403,10975,116,207,6285,2018,2018-05-31
11263,108,11365,2184,10954,126,314,6286,2018,2018-06-08
11264,78,11366,2404,11127,288,187,6287,2018,2018-06-07
11265,45,11367,2206,10425,212,313,5497,2018,2018-05-20
11266,45,11368,2236,10209,212,282,6288,2018,2018-05-20
11267,139,11369,2173,10029,396,152,6289,2018,2018-02-14
11268,139,11370,2405,10528,251,279,6290,2016,2016-10-31
11269,21,11371,2403,10975,116,207,6291,2018,2018-05-31
11270,129,11372,1865,10887,126,72,6276,2018,2018-06-08
11271,129,11373,1865,10887,126,72,6276,2018,2018-06-07
11272,129,11374,1865,10887,126,72,4178,2018,2018-06-07
11273,21,11375,2134,11024,115,207,6292,2018,2018-05-31
11274,137,11376,1900,10861,115,72,6283,2018,2018-06-01
11275,11,11377,2344,11073,397,194,6293,2018,2018-06-04
11276,129,11378,1865,10887,126,72,6276,2018,2018-06-07
11277,21,11379,2134,11024,115,207,5920,2018,2018-05-31
11278,31,11380,1736,10711,212,193,6004,2018,2018-05-25
11279,21,11381,2134,11024,115,207,6294,2018,2018-05-31
11280,108,11382,2135,10917,193,185,5215,2018,2018-06-01
11281,11,11383,2344,11073,126,194,6058,2018,2018-06-04
11282,26,11384,1827,10333,209,194,6295,2018,2018-05-03
11283,13,11385,2309,10308,212,193,6253,2018,2018-05-25
11284,107,11386,1941,10079,305,192,5972,2018,2018-02-24
11285,107,11387,1941,10079,180,192,5971,2018,2018-05-05
11286,108,11388,2184,10954,126,314,6137,2018,2018-05-02
11287,108,11389,2341,10079,212,291,6042,2018,2018-05-08
11288,108,11390,2341,10079,212,291,6042,2018,2018-05-08
11289,5,11391,2233,11058,115,314,5976,2018,2018-06-02
11290,31,11392,2270,11128,398,282,6296,2018,2018-05-16
11291,5,11393,1501,10445,222,187,6297,2018,2018-05-02
11292,108,11394,2200,11129,126,314,6298,2018,2018-06-01
11293,108,11395,2184,10954,126,314,6137,2018,2018-05-02
11294,5,11396,1686,10576,378,187,5907,2018,2018-06-07
11295,108,11397,2200,10954,126,314,5473,2018,2018-06-02
11296,108,11398,2184,10954,126,314,6137,2018,2018-05-02
11297,108,11399,2184,10954,126,314,6137,2018,2018-05-02
11298,45,11400,2236,10209,212,282,5612,2018,2018-05-20
11299,137,11401,2035,10824,115,282,4750,2018,2018-04-18
11300,108,11402,2135,10917,154,185,5215,2018,2018-06-01
11301,108,11403,2184,10954,126,314,6299,2018,2018-05-02
11302,21,11404,2134,11024,115,207,6160,2018,2018-05-31
11303,31,11405,1736,10711,212,193,4166,2018,2018-05-25
11304,21,11406,2302,10205,115,348,6300,2018,2018-03-28
11305,21,11407,2302,10205,115,348,6300,2018,2018-03-28
11306,21,11408,2302,10205,115,348,6301,2018,2018-03-28
11307,108,11409,2140,10079,212,291,6302,2018,2018-05-20
11308,244,11410,2173,10028,276,152,6303,2017,2017-11-03
11309,244,11411,1959,10920,276,152,6304,2017,2017-10-02
11310,244,11412,2378,10295,314,211,6305,2018,2018-03-06
11311,244,11413,2255,10902,314,152,6306,2017,2017-12-18
11312,128,11414,1511,11083,388,278,6307,2018,2018-05-28
11313,108,11415,2200,10954,126,314,5473,2018,2018-05-05
11314,49,11416,2117,10995,282,264,5657,2018,2018-05-29
11315,31,11417,2358,10756,193,187,6308,2018,2018-05-14
11316,42,11418,2406,11130,126,204,6309,2018,2018-05-14
11317,42,11419,2371,10991,126,204,6310,2018,2018-05-28
11318,156,11420,2375,11010,126,331,5724,2018,2018-06-29
11319,26,11421,2385,11020,156,194,6311,2018,2018-05-29
11320,49,11422,2117,10995,282,264,5654,2018,2018-05-29
11321,42,11423,2371,10991,126,204,6310,2018,2018-05-28
11322,129,11424,1865,10887,126,72,6276,2018,2018-06-07
11323,26,11425,2407,10522,212,370,6224,2018,2018-05-05
11324,107,11426,1962,10791,342,153,5970,2018,2018-05-23
11325,107,11427,1962,10791,342,153,6177,2018,2018-02-24
11326,244,11428,2094,11131,314,211,6312,2018,2018-04-11
11327,45,11429,2408,10953,116,193,6313,2018,2018-05-16
11328,15,11430,2409,11132,115,194,6314,2018,2018-05-16
11329,15,11431,2409,11132,115,194,6315,2018,2018-05-16
11330,15,11432,2409,11132,115,194,6316,2018,2018-05-16
11331,26,11433,2364,10028,156,194,6317,2018,2018-05-01
11332,26,11434,2407,10522,212,370,6318,2018,2018-05-05
11333,13,11435,2309,10308,212,193,6253,2018,2018-05-25
11334,13,11436,2309,10773,212,193,6319,2018,2018-05-02
11335,244,11437,2410,10920,307,211,6320,2018,2018-02-19
11336,45,11438,2408,10953,116,193,5429,2018,2018-05-16
11337,156,11439,2375,11010,126,331,5724,2018,2018-05-23
11338,26,11440,1827,10333,209,72,6321,2018,2018-05-03
11339,156,11441,2375,11010,126,331,6167,2018,2018-05-23
11340,26,11442,1827,10028,209,194,6321,2018,2018-05-03
11341,156,11443,2375,11010,126,331,6167,2018,2018-05-23
11342,26,11444,2385,11020,156,194,6322,2018,2018-05-04
11343,26,11445,2385,11020,156,194,6323,2018,2018-05-08
11344,11,11446,1956,10209,276,221,6006,2018,2018-05-03
11345,245,11447,2019,10887,193,278,6324,2017,2017-04-10
11346,11,11448,1956,10209,276,193,6010,2018,2018-05-03
11347,26,11449,2385,11020,156,194,6323,2018,2018-05-07
11348,15,11450,2409,11132,115,194,6314,2018,2018-05-16
11349,26,11451,2385,11020,156,194,6322,2018,2018-05-02
11350,246,11452,2411,10028,212,189,6325,2018,2018-05-14
11351,245,11453,2412,10887,115,278,6326,2018,2018-05-11
11352,31,11454,2008,11037,193,345,6327,2018,2018-05-05
11353,245,11455,2412,10887,115,278,6328,2018,2018-05-10
11354,5,11456,1686,10576,212,153,5917,2018,2018-05-02
11355,13,11457,2309,10773,212,193,6329,2018,2018-05-02
11356,245,11458,2412,10887,115,278,6330,2018,2018-05-11
11357,22,11459,2193,10932,212,361,5455,2018,2018-05-09
11358,30,11460,2035,10824,115,282,4750,2018,2018-05-11
11359,22,11461,2193,10932,212,361,6162,2018,2018-05-09
11360,245,11462,2412,10887,115,278,6331,2018,2018-05-10
11361,42,11463,2371,10991,126,204,6310,2018,2018-05-09
11362,168,11464,1534,10934,314,315,6332,2018,2018-07-01
11363,15,11465,2409,11132,115,194,6315,2018,2018-05-16
11364,108,11466,2413,10029,180,252,6333,2017,2017-07-01
11365,108,11467,2405,10345,399,343,6334,2017,2016-12-22
11366,108,11468,1886,10028,180,252,6335,2017,2017-07-01
11367,108,11469,1886,10028,180,252,6335,2017,2017-07-01
11368,108,11470,1784,11133,258,149,6336,2017,2017-07-01
11369,108,11471,1784,11133,258,149,6336,2017,2017-07-01
11370,108,11472,2414,10888,212,232,6337,2018,2018-05-07
11371,108,11473,2414,10888,212,232,6337,2018,2018-05-07
11372,31,11474,1981,10029,212,187,5947,2018,2018-05-09
11373,28,11475,2415,10029,154,72,6338,2018,2018-05-09
11374,31,11476,2188,10956,193,312,6339,2018,2018-05-09
11375,31,11477,2231,10425,249,307,5949,2018,2018-05-09
11376,108,11478,2341,10028,212,291,6340,2018,2018-05-04
11377,108,11479,2140,10028,212,291,6042,2018,2018-05-08
11378,31,11480,2416,10829,126,345,6341,2018,2018-05-14
11379,168,11481,1534,10934,314,315,6342,2018,2018-07-01
11380,107,11482,2417,10771,253,292,6343,2017,2017-06-13
11381,108,11483,2414,10888,212,232,6272,2018,2018-07-01
11382,22,11484,2302,11134,156,196,6344,2018,2018-05-07
11383,22,11485,2302,11134,156,196,6345,2018,2018-05-07
11384,22,11486,2302,11134,156,196,6346,2018,2018-05-07
11385,13,11487,2418,10028,180,370,6347,2018,2018-03-21
11386,5,11488,2419,10617,115,314,6348,2018,2018-05-21
11387,108,11489,2414,10079,212,232,6272,2018,2018-07-01
11388,108,11490,2184,10954,126,314,6137,2018,2018-05-02
11389,31,11491,2416,10829,126,345,6341,2018,2018-03-27
11390,22,11492,2342,11084,115,187,6159,2018,2018-04-24
11391,26,11493,1888,10816,212,250,5579,2018,2018-07-01
11392,5,11494,2420,11135,126,349,6349,2018,2018-04-07
11393,108,11495,2414,10079,212,232,6337,2018,2018-07-01
11394,26,11496,2385,11020,156,194,6311,2018,2018-05-01
11395,162,11497,1484,10058,258,252,6350,2018,2018-04-01
11396,247,11498,2125,11102,314,252,6351,2018,2018-04-08
11397,108,11499,2184,10954,126,314,6137,2018,2018-05-02
11398,22,11500,2342,11084,115,187,6158,2018,2018-04-24
11399,5,11501,2420,11135,126,349,6352,2018,2018-04-07
11400,5,11502,2330,11135,126,349,6353,2018,2018-04-04
11401,5,11503,1686,10576,222,187,5908,2018,2018-05-02
11402,5,11504,1501,10445,222,187,6297,2018,2018-05-02
11403,26,11505,2385,11020,156,194,6311,2018,2018-05-01
11404,5,11506,2420,11135,126,349,6354,2018,2018-02-25
11405,5,11507,2330,11135,126,349,6355,2018,2018-04-07
11406,95,11508,1908,11136,249,279,6356,2017,2017-03-03
11407,95,11509,1886,11137,249,156,6357,2017,2017-11-07
11408,95,11510,2421,10528,249,242,6358,2018,2018-03-29
11409,95,11511,2082,11046,249,154,6359,2018,2018-02-09
11410,7,11512,1734,10058,212,219,5696,2018,2018-04-19
11411,31,11513,2358,10756,193,187,6308,2018,2018-03-21
11412,108,11514,1886,10028,222,252,5826,2017,2017-02-24
11413,49,11515,2422,11138,154,370,6360,2018,2018-03-22
11414,49,11516,2423,11139,154,370,6361,2018,2018-03-22
11415,108,11517,2140,10028,222,291,6117,2018,2018-04-24
11416,31,11518,2358,10756,154,187,6308,2018,2018-03-20
11417,13,11519,2385,10986,212,193,6362,2018,2018-07-01
11418,13,11520,2385,10445,156,193,6363,2018,2018-07-01
11419,26,11521,2300,10934,212,315,6364,2017,2017-07-01
11420,26,11522,2300,10934,212,315,6364,2017,2017-07-01
11421,26,11523,1888,11140,212,250,6365,2018,2018-03-27
11422,26,11524,1888,11140,212,250,6365,2018,2018-03-27
11423,26,11525,1888,11140,212,250,6365,2018,2018-03-27
11424,26,11526,1888,11140,212,250,6365,2018,2018-03-27
11425,31,11527,2358,10756,154,187,6366,2018,2018-03-21
11426,7,11528,1636,10209,212,219,5721,2018,2018-04-19
11427,13,11529,2424,11141,212,193,6367,2018,2018-03-26
11428,41,11530,2224,10979,116,194,5563,2018,2018-04-10
11429,31,11531,2333,11065,126,345,6368,2018,2018-03-27
11430,31,11532,2008,11037,193,345,5877,2018,2018-04-19
11431,49,11533,2423,11139,154,370,6369,2018,2018-03-22
11432,13,11534,2424,11141,212,193,6370,2018,2018-03-26
11433,7,11535,2258,10332,156,219,5717,2018,2018-04-19
11434,11,11536,2352,11082,264,301,6087,2018,2018-04-23
11435,108,11537,1663,10425,180,291,5213,2018,2018-04-08
11436,108,11538,1663,10309,180,291,5213,2018,2018-04-06
11437,41,11539,2425,11142,400,299,6371,2016,2016-07-01
11438,41,11540,2425,11142,400,299,6371,2016,2016-07-01
11439,7,11541,2269,11014,115,187,6372,2018,2018-04-19
11440,7,11542,2269,11014,115,187,5737,2018,2018-04-19
11441,7,11543,1958,10962,222,282,5732,2018,2018-04-19
11442,13,11544,2424,11141,212,193,6367,2018,2018-03-26
11443,7,11545,1958,10962,212,282,6373,2018,2018-04-19
11444,31,11546,2426,11143,154,252,6374,2017,2017-07-01
11445,31,11547,2426,11143,154,252,6375,2017,2017-07-01
11446,31,11548,2426,11143,154,252,6375,2017,2017-07-01
11447,31,11549,2426,11143,210,252,6375,2017,2017-07-01
11448,45,11550,1962,11144,115,189,6376,2018,2018-02-25
11449,45,11551,1962,11144,115,189,6376,2018,2018-03-02
11450,5,11552,2330,11135,126,349,6377,2018,2018-03-07
11451,5,11553,2330,11135,126,349,6355,2018,2018-03-07
11452,5,11554,2420,11145,126,349,6349,2018,2018-03-07
11453,5,11555,2420,11145,126,349,6352,2018,2018-03-07
11454,49,11556,2342,11146,116,232,6378,2018,2018-03-21
11455,42,11557,2427,10604,115,282,6379,2018,2018-01-08
11456,72,11558,2371,11099,154,187,6146,2018,2018-04-19
11457,108,11559,2184,10954,126,314,6137,2018,2018-05-02
11458,42,11560,2406,11130,126,204,6309,2018,2018-04-16
11459,26,11561,1888,10816,212,250,5579,2018,2018-04-22
11460,95,11562,1636,10029,256,156,6380,2017,2017-09-01
11461,95,11563,2428,10758,356,315,6381,2018,2018-07-01
11462,41,11564,2247,11147,116,72,6382,2018,2018-04-19
11463,31,11565,2008,11037,193,345,6383,2018,2018-04-19
11464,248,11566,1663,11043,314,152,6384,2017,2017-12-07
11465,248,11285,2309,11148,358,193,6385,2018,2018-03-29
11466,248,11567,2258,11113,307,252,6386,2017,2017-11-07
11467,248,11568,2429,11149,276,152,6387,2018,2018-01-09
11468,41,11569,2247,11147,116,72,6388,2018,2018-04-19
11469,73,11570,2106,10192,314,191,6389,2018,2018-03-01
11470,26,11571,1783,10333,212,193,5581,2018,2018-03-18
11471,31,11572,2358,10756,154,187,6308,2018,2018-05-24
11472,31,11573,2416,10829,126,345,6390,2018,2018-03-27
11473,13,11574,2278,10928,212,193,6261,2018,2018-04-27
11474,5,11575,1681,10439,319,153,5825,2018,2018-04-09
11475,246,11576,1959,10934,291,252,6391,2018,2018-04-14
11476,42,11577,2406,11130,126,204,6309,2018,2018-04-16
11477,31,11578,2416,10829,126,345,6392,2018,2018-03-27
11478,21,11579,2207,10967,116,187,5501,2018,2018-04-13
11479,21,11580,2207,10967,116,196,5506,2018,2018-04-13
11480,5,11581,2430,11150,299,369,6393,2016,2016-07-01
11481,5,11582,2430,11150,299,369,6393,2016,2016-07-01
11482,5,11583,2430,11150,299,371,6394,2016,2016-02-21
11483,5,11584,2430,11150,299,369,6393,2016,2016-07-01
11484,5,11585,2431,10671,299,343,6395,2016,2016-02-21
11485,5,11586,2431,10671,299,343,6395,2016,2016-02-21
11486,41,11587,2224,10979,116,194,6396,2018,2018-04-10
11487,11,11588,2309,10916,255,219,6397,2018,2018-02-27
11488,41,11589,1511,10685,258,197,6398,2018,2018-07-01
11489,73,11590,1930,10962,314,252,6399,2018,2018-03-10
11490,31,11591,2416,10829,126,345,6390,2018,2018-03-27
11491,5,11592,1689,10079,253,197,3414,2018,2018-04-13
11492,31,11593,2317,10029,212,196,5948,2018,2018-04-12
11493,31,11594,2333,11065,126,345,6368,2018,2018-03-27
11494,147,11595,1982,10208,210,256,6400,2018,2018-04-09
11495,26,11596,2385,11020,156,194,6311,2018,2018-03-19
11496,26,11597,2385,11020,156,194,6311,2018,2018-03-19
11497,26,11598,2385,11020,156,194,6401,2018,2018-03-19
11498,115,11599,1511,10029,276,152,6402,2018,2018-04-07
11499,13,11600,2432,10308,212,277,6347,2018,2018-01-18
11500,124,11601,2378,11151,180,211,6403,2017,2017-04-06
11501,124,11602,1908,11152,276,154,6404,2018,2018-04-05
11502,41,11603,2433,10028,258,256,6405,2018,2018-03-21
11503,50,11604,2434,10977,212,196,6406,2018,2018-03-28
11504,5,11605,2330,11135,126,349,6377,2018,2018-07-01
11505,124,11606,1306,11151,180,250,6407,2017,2017-04-06
11506,124,11607,1908,11152,276,152,6408,2018,2018-04-05
11507,124,11608,1959,11153,276,152,6409,2018,2018-01-09
11508,162,11609,1636,10029,258,292,6410,2018,2018-04-03
11509,13,11610,2432,10308,212,277,6411,2018,2018-01-18
